"rowID","Irr"
"Row11211",0.21651771105294304
"Row11212",0.24001604002780055
"Row11213",0.25252132276170425
"Row11214",0.22356388844570732
"Row11215",0.2577178470351649
"Row11216",0.2877580508845022
"Row11217",2.194318143152913
"Row11218",2.287300025268042
"Row11219",156.57358441509479
"Row11220",292.70290291608643
"Row11221",289.475513653669
"Row11222",291.3149008329253
"Row11223",329.0692015108656
"Row11224",327.3547760008374
"Row11225",310.8391807629584
"Row11226",55.87457002572121
"Row11227",2.2449443065559658
"Row11228",2.132404694323614
"Row11229",0.24633269742587327
"Row11230",0.24596331312862654
"Row11231",0.23584807955630302
"Row11232",0.23853558152560497
"Row11233",0.20725886091061724
"Row11234",0.21138538954034974
"Row11235",0.21992293471219534
"Row11236",0.21890519916940165
"Row11237",0.22067618163662156
"Row11238",0.22283738932512878
"Row11239",2.2546396180138957
"Row11240",198.38527270595145
"Row11241",465.4996753312492
"Row11242",460.4318824555341
"Row11243",452.37435361846616
"Row11244",419.07174381550965
"Row11245",436.5163447758847
"Row11246",479.8582693352764
"Row11247",130.68659663979622
"Row11248",0.25865315811023937
"Row11249",0.24525060423875122
"Row11250",0.21762242323448533
"Row11251",0.22752427887986879
"Row11252",0.2240632399996204
"Row11253",0.24307002365082622
"Row11254",2.119177314655607
"Row11255",2.183485737389237
"Row11256",21.201341606583107
"Row11257",94.13993848705954
"Row11258",154.16192090782633
"Row11259",201.2432618009029
"Row11260",412.6764603792855
"Row11261",317.13362754786294
"Row11262",284.850492284781
"Row11263",153.08251205149202
"Row11264",2.1711349371287323
"Row11265",0.2566106514666249
"Row11266",0.24885842632709995
"Row11267",0.24225945099417684
"Row11268",0.23323856655944802
"Row11269",0.22719419508861818
"Row11270",0.26773757181811086
"Row11271",0.2981587527812314
"Row11272",0.27077140900538416
"Row11273",169.91298367633198
"Row11274",470.49707103305576
"Row11275",466.9195538300341
"Row11276",455.293035091065
"Row11277",402.22178756307596
"Row11278",366.44999999198814
"Row11279",449.5915659074043
"Row11280",260.2011745698769
"Row11281",20.762551045237284
"Row11282",0.25108696119755924
"Row11283",0.25354251395665
"Row11284",0.26414879034773947
"Row11285",2.1763542119119443
"Row11286",50.23653493392335
"Row11287",128.91222520315657
"Row11288",220.2054835726004
"Row11289",141.3893236717198
"Row11290",134.00062981881672
"Row11291",160.6846249987135
"Row11292",43.940259610049544
"Row11293",41.3942710762053
"Row11294",7.074540956330932
"Row11295",2.0879504264025197
"Row11296",2.0250964446846957
"Row11297",0.1759547835746521
"Row11298",0.16417557124748988
"Row11299",0.15601963334622976
"Row11300",0.15050795100146014
"Row11301",0.15256330122057776
"Row11302",0.1760156185318871
"Row11303",0.19697482519935447
"Row11304",0.22111829463969068
"Row11305",0.20948736304020715
"Row11306",0.218979457123612
"Row11307",0.2214978166291328
"Row11308",2.123104782724392
"Row11309",2.171646480445358
"Row11310",108.65866957272553
"Row11311",274.8877495979888
"Row11312",84.07960608092463
"Row11313",177.79146343041253
"Row11314",117.7780642881179
"Row11315",183.02901401304183
"Row11316",58.132371564744545
"Row11317",68.25681161563065
"Row11318",9.864039755970083
"Row11319",2.110385256417207
"Row11320",2.0928475350523534
"Row11321",0.21993334302155818
"Row11322",0.22747575662533298
"Row11323",0.2219990937080693
"Row11324",0.1845141424271008
"Row11325",0.20175227466737872
"Row11326",0.19677520798857562
"Row11327",0.19341079658880767
"Row11328",0.270467409344031
"Row11329",0.27446414922893153
"Row11330",0.30005845722560137
"Row11331",0.3044186052674213
"Row11332",2.2204349686720586
"Row11333",2.216870938032059
"Row11334",47.684401589486015
"Row11335",130.70224167480364
"Row11336",135.36756134362815
"Row11337",154.43376230301857
"Row11338",134.2771391024688
"Row11339",110.27136704229808
"Row11340",102.83167375304848
"Row11341",53.605829618454315
"Row11342",7.133753684841786
"Row11343",2.095177095298609
"Row11344",2.078420266432958
"Row11345",0.2063698274387068
"Row11346",0.20495114555977412
"Row11347",0.20618600681835528
"Row11348",0.20179046665840245
"Row11349",0.19796618323586695
"Row11350",0.20904167092789228
"Row11351",0.20966601436755522
"Row11352",0.20562208878857233
"Row11353",0.2138950042539751
"Row11354",0.20563645880041204
"Row11355",0.198275531609032
"Row11356",2.020829481168405
"Row11357",38.290667789076295
"Row11358",102.87022797623483
"Row11359",117.12387989496976
"Row11360",165.6710598385108
"Row11361",166.35103675349876
"Row11362",154.86355470269825
"Row11363",105.59781394019
"Row11364",51.65058142091524
"Row11365",9.043793209407017
"Row11366",2.135499414450914
"Row11367",2.155629350926228
"Row11368",0.23722760654862304
"Row11369",0.22100849716596996
"Row11370",0.22186813573854353
"Row11371",0.2102176888086762
"Row11372",0.2116266410182971
"Row11373",0.2455753441564465
"Row11374",0.2654396052153035
"Row11375",0.2367651330386039
