"rowID","Irr"
"Row11211",0.2225669946013264
"Row11212",0.2444547818225056
"Row11213",0.2544538664714657
"Row11214",0.22305438095131463
"Row11215",0.2544288628838279
"Row11216",0.2817727506213784
"Row11217",2.185931383135014
"Row11218",2.2773523181563693
"Row11219",156.58297493938863
"Row11220",292.688300901654
"Row11221",289.4839078700985
"Row11222",291.32339309110887
"Row11223",329.05879852293384
"Row11224",327.3463294953831
"Row11225",310.8295752977765
"Row11226",55.87068364712711
"Row11227",2.2548326337526072
"Row11228",2.122995467334202
"Row11229",0.23914559816831085
"Row11230",0.24133153800335114
"Row11231",0.2336076681567374
"Row11232",0.2392134501094148
"Row11233",0.2102884731594194
"Row11234",0.2156723311932118
"Row11235",0.22625208100659702
"Row11236",0.2237344522476581
"Row11237",0.22299645532766682
"Row11238",0.22247283738822649
"Row11239",2.247106860757137
"Row11240",198.39493394026368
"Row11241",462.5091007129941
"Row11242",452.45926347007685
"Row11243",452.3723833037168
"Row11244",419.0629952421287
"Row11245",436.5096601016806
"Row11246",479.85475248034084
"Row11247",149.0634880830214
"Row11248",0.2537413634385094
"Row11249",0.2472663523494743
"Row11250",0.2198897685323201
"Row11251",0.2270359208728776
"Row11252",0.2208279567919456
"Row11253",0.23712052374921525
"Row11254",2.1105300092310473
"Row11255",2.1731790786833796
"Row11256",21.2082967869268
"Row11257",94.14594320576714
"Row11258",154.16503671837296
"Row11259",201.25304447535734
"Row11260",412.6663381480654
"Row11261",317.13712531573236
"Row11262",284.85040199306434
"Row11263",168.70670695315013
"Row11264",2.1661316947768623
"Row11265",0.25387535410269774
"Row11266",0.2487243852525217
"Row11267",0.24471187087230895
"Row11268",0.2372923350717504
"Row11269",0.23223444226969614
"Row11270",0.27374455797488356
"Row11271",0.2968522328599269
"Row11272",0.26687170588782877
"Row11273",169.91977914812165
"Row11274",470.49386408001504
"Row11275",466.91890527892093
"Row11276",455.28891282908523
"Row11277",402.2273444286377
"Row11278",366.452885171324
"Row11279",449.59223134040826
"Row11280",260.16097444478146
"Row11281",20.724973407883336
"Row11282",0.25299904595160705
"Row11283",0.25214658081804425
"Row11284",0.26038842283379127
"Row11285",2.1702406841912465
"Row11286",50.24847971231635
"Row11287",128.9185070635944
"Row11288",220.1613840268754
"Row11289",141.39719756345764
"Row11290",134.00903966245906
"Row11291",160.68906691143513
"Row11292",43.94943943956086
"Row11293",41.40181423414123
"Row11294",7.076940305770413
"Row11295",2.077810654384468
"Row11296",2.017026836148288
"Row11297",0.17029739088932988
"Row11298",0.1608750418601419
"Row11299",0.15499645796434258
"Row11300",0.15176392834763752
"Row11301",0.15539289808787035
"Row11302",0.18084446782361657
"Row11303",0.20031651404498083
"Row11304",0.22227338794793172
"Row11305",0.20822384794616197
"Row11306",0.21550064120998355
"Row11307",0.21517928794222704
"Row11308",2.1142924678795265
"Row11309",2.161274360191341
"Row11310",108.66622686582821
"Row11311",274.8717792042087
"Row11312",84.08084903953618
"Row11313",177.70055830768916
"Row11314",117.78384121771447
"Row11315",182.92704893595692
"Row11316",58.0853895280496
"Row11317",68.26130368554948
"Row11318",9.859795760182829
"Row11319",2.100376736008576
"Row11320",2.08567620073829
"Row11321",0.21543057316448638
"Row11322",0.225441148445574
"Row11323",0.22314589284735986
"Row11324",0.18819898880206523
"Row11325",0.2068957994204573
"Row11326",0.20351660314807435
"Row11327",0.19870258413286435
"Row11328",0.2729176389881133
"Row11329",0.27417204697894604
"Row11330",0.2979688743636947
"Row11331",0.29976568855153035
"Row11332",2.214290614733254
"Row11333",2.2085926523750654
"Row11334",47.69509051825427
"Row11335",130.7078786664233
"Row11336",135.35409672923728
"Row11337",154.43442854968328
"Row11338",134.26120392878502
"Row11339",110.25837941246887
"Row11340",102.83855260460311
"Row11341",53.62142397605936
"Row11342",7.127317085138344
"Row11343",2.0866258537674307
"Row11344",2.072283504905192
"Row11345",0.20248637557096172
"Row11346",0.20362840166403723
"Row11347",0.2077834897409539
"Row11348",0.20549432463997877
"Row11349",0.2028682526925856
"Row11350",0.21567515091080441
"Row11351",0.21482748907462662
"Row11352",0.2080302456486492
"Row11353",0.21395903913435094
"Row11354",0.20336079598822235
"Row11355",0.19313985483495882
"Row11356",2.0132054456281003
"Row11357",38.30023557354005
"Row11358",102.87824672560241
