"rowID","Irr"
"Row11211",0.3343367192695872
"Row11212",0.3392606610716544
"Row11213",0.3397930365752213
"Row11214",0.3254169469732804
"Row11215",0.34915281584630925
"Row11216",0.3746038800955306
"Row11217",0.35612434318948333
"Row11218",8.710601890780284
"Row11219",149.91617558195406
"Row11220",346.14448901368365
"Row11221",321.21890737768945
"Row11222",265.7254372547918
"Row11223",348.7441475018501
"Row11224",327.77868678207506
"Row11225",342.13420931419034
"Row11226",68.37953350676632
"Row11227",8.588229588065694
"Row11228",0.32141132632225555
"Row11229",0.32725465233368967
"Row11230",0.33065071703652305
"Row11231",0.3238169036389149
"Row11232",0.33078585528045634
"Row11233",0.29473678101582657
"Row11234",0.30374839547455523
"Row11235",0.30626589497128265
"Row11236",0.3029401708203029
"Row11237",0.3045417072602975
"Row11238",0.3084505789388484
"Row11239",0.3932725195249691
"Row11240",195.2270433589369
"Row11241",444.64610427403886
"Row11242",471.571271998152
"Row11243",419.5067394367103
"Row11244",354.952016488063
"Row11245",348.37861989081273
"Row11246",456.3524488990796
"Row11247",159.06015526990902
"Row11248",0.34439644750632326
"Row11249",0.33792474708113884
"Row11250",0.3061526349029208
"Row11251",0.30601787970554917
"Row11252",0.30257798380057244
"Row11253",0.32142562792573615
"Row11254",0.31427194338334985
"Row11255",8.112992791390763
"Row11256",52.427335070205174
"Row11257",111.4137867062216
"Row11258",121.73591516122366
"Row11259",210.6334330206525
"Row11260",349.21001957543507
"Row11261",304.8236902226849
"Row11262",337.9203616505166
"Row11263",149.74287356329313
"Row11264",0.3426765927753517
"Row11265",0.33932103090167953
"Row11266",0.3310059952002842
"Row11267",0.3275184338970356
"Row11268",0.3137786028917161
"Row11269",0.3055895546071393
"Row11270",0.34518676498842904
"Row11271",0.39171816535691606
"Row11272",0.36233148596648745
"Row11273",192.1256081401967
"Row11274",425.8931176072637
"Row11275",454.1882891532639
"Row11276",432.9860984637952
"Row11277",414.3331028467931
"Row11278",394.68055876331357
"Row11279",457.5714334170702
"Row11280",206.5980148130414
"Row11281",27.163308069924454
"Row11282",0.3408769805865852
"Row11283",0.3361272423114331
"Row11284",0.3410298363105029
"Row11285",0.33174063312103974
"Row11286",58.193741149910004
"Row11287",124.6759069073663
"Row11288",187.42554973075028
"Row11289",172.333697737883
"Row11290",162.30003795775593
"Row11291",107.22109503862595
"Row11292",58.95427315205172
"Row11293",48.2598951004871
"Row11294",11.9610063435588
"Row11295",0.295553321040104
"Row11296",0.291719591074041
"Row11297",0.2903644338117122
"Row11298",0.2947983574268378
"Row11299",0.2905070825022752
"Row11300",0.2873382804611382
"Row11301",0.29179765599313146
"Row11302",0.3030266207240506
"Row11303",0.30301788250726713
"Row11304",0.32565311539020725
"Row11305",0.30166332559576037
"Row11306",0.2969890284682457
"Row11307",0.29969978790639606
"Row11308",0.3140635671271029
"Row11309",8.070896043194097
"Row11310",100.41657446928104
"Row11311",282.3204320038833
"Row11312",236.33010034423506
"Row11313",157.88495720998623
"Row11314",134.701716849626
"Row11315",160.5259527724236
"Row11316",124.79197332981053
"Row11317",100.63960282700454
"Row11318",14.088302699730141
"Row11319",0.333187991952411
"Row11320",0.3328437540775052
"Row11321",0.33108775170362614
"Row11322",0.32693486000539373
"Row11323",0.3132168380703596
"Row11324",0.2919179523841442
"Row11325",0.29709628970974633
"Row11326",0.28413344340272817
"Row11327",0.28602457099916734
"Row11328",0.2861262533443302
"Row11329",0.31679730872445333
"Row11330",0.33616305282028536
"Row11331",0.3465293274622687
"Row11332",0.342143436765603
"Row11333",8.236081371777827
"Row11334",44.97482766194614
"Row11335",84.94912629480358
"Row11336",108.50741730824952
"Row11337",141.86553071090822
"Row11338",125.01002610825202
"Row11339",126.09602227188662
"Row11340",64.117864893123
"Row11341",32.838435671147806
"Row11342",11.832118235787242
"Row11343",0.2806221945708546
"Row11344",0.27832785811529315
"Row11345",0.2751896453953562
"Row11346",0.2748817063791348
"Row11347",0.2735726924354207
"Row11348",0.2735065190075253
"Row11349",0.2724918291984355
"Row11350",0.2848122777452513
"Row11351",0.28405857200801776
"Row11352",0.2816897653988588
"Row11353",0.28814512444086815
"Row11354",0.2810958415171534
"Row11355",0.28264083363768866
"Row11356",0.2833067185682898
"Row11357",27.308545851605956
"Row11358",64.54818079128697
"Row11359",157.8616063470571
"Row11360",146.65423164988917
"Row11361",147.53266465553838
"Row11362",118.91785137582389
"Row11363",71.83615938925351
"Row11364",47.535390360505424
"Row11365",12.826082559949246
"Row11366",0.3173660629097744
"Row11367",0.3170276632734341
"Row11368",0.3022597428802415
"Row11369",0.29147648773238277
"Row11370",0.3011817217625872
"Row11371",0.30173850487292175
"Row11372",0.29633071455121585
"Row11373",0.3073147813515973
"Row11374",0.34674433191556775
"Row11375",0.296537208037829
"Row11376",0.29535584019692096
"Row11377",0.28152125246911863
"Row11378",0.29528588448105986
"Row11379",0.2972015709849355
"Row11380",8.135314441749298
"Row11381",30.414479348687046
"Row11382",115.14864660608552
"Row11383",135.85806951584047
"Row11384",331.42062151112515
"Row11385",102.73485539997253
"Row11386",92.49889123360883
"Row11387",80.19783955429588
"Row11388",57.4640389420665
"Row11389",13.925500719699006
"Row11390",0.3297206179514588
"Row11391",0.3434367278679016
"Row11392",0.34073278325138057
"Row11393",0.34008952589964003
"Row11394",0.33957945679668033
"Row11395",0.3390932393664965
"Row11396",0.3589501607711262
"Row11397",0.38988244840327674
"Row11398",0.3596006531670025
"Row11399",0.36746216919668506
"Row11400",0.3531020308914107
"Row11401",0.35177088950791746
"Row11402",0.3510882406096179
"Row11403",8.577945262820037
"Row11404",96.8081761198464
"Row11405",135.7047901445975
"Row11406",167.64913897331394
"Row11407",182.9719092019286
"Row11408",224.27443628511224
"Row11409",206.2357507516347
"Row11410",186.75329588250048
"Row11411",101.93413554193583
"Row11412",14.395118633660541
"Row11413",0.34162885247329333
"Row11414",0.34681111481834925
"Row11415",0.32422576977497464
"Row11416",0.32537132067390484
"Row11417",0.32822964285180256
"Row11418",0.2856890179796523
"Row11419",0.2861194164633807
"Row11420",0.3152733086228231
"Row11421",0.323439905986628
"Row11422",0.3441383934993826
"Row11423",0.32473790836288896
"Row11424",0.28249473270075764
"Row11425",0.3253259535801416
"Row11426",0.30465848635765513
"Row11427",7.908853947600494
"Row11428",25.138160996862865
"Row11429",72.46979802265774
"Row11430",100.52981039011871
"Row11431",138.16757016853165
"Row11432",97.77503579394627
"Row11433",97.65654612558001
"Row11434",73.9931696129158
"Row11435",28.42138174716211
"Row11436",12.176296188476474
"Row11437",0.2819630340576794
"Row11438",0.2860193034049723
"Row11439",0.3432993766108514
"Row11440",0.34067878564940246
"Row11441",0.33616449056048325
"Row11442",0.36184425912674645
"Row11443",0.33867218945459654
"Row11444",0.3519101208201526
"Row11445",0.3495969405641218
"Row11446",0.35206826698187593
"Row11447",0.35256199149096834
"Row11448",0.37999242516486065
"Row11449",0.3744661627380712
"Row11450",0.3682971015802537
"Row11451",166.31694024250285
"Row11452",386.5573427925508
"Row11453",511.19073502031574
"Row11454",415.89170911262545
"Row11455",432.35036086757566
"Row11456",455.0835546912764
"Row11457",378.49656058999506
"Row11458",231.294884636716
"Row11459",26.44511618964745
"Row11460",0.38461343732045794
"Row11461",0.3684867892260951
"Row11462",0.3375492791346363
"Row11463",0.3629880415243273
"Row11464",0.349110373192576
"Row11465",0.3491724758421907
"Row11466",0.3464790509969362
"Row11467",163.00623958507154
"Row11468",432.99611542699415
"Row11469",516.759480264808
"Row11470",418.4255779448658
"Row11471",420.05750338944614
"Row11472",214.08841352130685
"Row11473",272.2568874148594
"Row11474",244.89230571394447
"Row11475",238.99131268790035
"Row11476",269.54173885504895
"Row11477",166.98437054058599
"Row11478",152.4574445826619
"Row11479",178.30161981576114
"Row11480",14.957598152746511
"Row11481",0.3499058718535439
"Row11482",0.32937971491334905
"Row11483",0.30417089559818744
"Row11484",0.2864018544532434
"Row11485",0.2991145376169023
